,vals,grp
107,0.3807044164727038,intra_lin
108,0.3713288443280688,intra_lin
109,0.3734208559341508,intra_lin
110,0.35681755788121355,intra_lin
111,0.35643680635635844,intra_lin
112,0.3882446387743829,intra_lin
113,0.3281935184391379,intra_lin
114,0.3054735436543963,intra_lin
115,0.3219263215317386,intra_lin
116,0.313430440070052,intra_lin
117,0.3791045568430079,intra_lin
118,0.2835871795178192,intra_lin
119,0.3292937852281586,intra_lin
120,0.3314121705750055,intra_lin
121,0.323459288729806,intra_lin
122,0.3256542362494479,intra_lin
123,0.28994299191588907,intra_lin
124,0.29853012510100213,intra_lin
125,0.36092116960964254,intra_lin
126,0.3482365338412439,intra_lin
127,0.3285085782802843,intra_lin
128,0.3095795644127134,intra_lin
129,0.32907998034247626,intra_lin
130,0.33265029676305324,intra_lin
131,0.32821428734707,intra_lin
132,0.318142629090982,intra_lin
133,0.318530644629078,intra_lin
134,0.3211881947682461,intra_lin
135,0.34290675117487135,intra_lin
136,0.33956511199833034,intra_lin
137,0.3406384766684456,intra_lin
138,0.32044632423056824,intra_lin
139,0.3310248519348078,intra_lin
140,0.32265113121592914,intra_lin
141,0.26103768607871614,intra_lin
142,0.23182607707129702,intra_lin
143,0.24878936573609844,intra_lin
144,0.247956162835244,intra_lin
145,0.2685758160647955,intra_lin
146,0.24038610098240426,intra_lin
147,0.27059993447067343,intra_lin
148,0.34654326869681473,intra_lin
149,0.2554051257439082,intra_lin
150,0.24618030671375962,intra_lin
151,0.2866718739346899,intra_lin
152,0.321920509995103,intra_lin
153,0.3054031462170885,intra_lin
154,0.2795409985578208,intra_lin
155,0.3249679934443841,intra_lin
156,0.3174054960573144,intra_lin
157,0.34882391731915724,intra_lin
158,0.22278205831594033,intra_lin
159,0.31008856684558084,intra_lin
160,0.33878797567035335,intra_lin
161,0.36107433975202946,intra_lin
162,0.32963897734382996,intra_lin
163,0.32701762200347767,intra_lin
164,0.2981428902221482,intra_lin
165,0.3475544092943545,intra_lin
166,0.33753528149336187,intra_lin
167,0.3492531976802572,intra_lin
168,0.35411826833058696,intra_lin
169,0.32502343286936114,intra_lin
170,0.27262363347348806,intra_lin
171,0.32147653897096484,intra_lin
172,0.3590029359559892,intra_lin
173,0.33858679730050883,intra_lin
174,0.32251624721795563,intra_lin
175,0.34623295040438323,intra_lin
176,0.3477594303452162,intra_lin
177,0.3183588020609775,intra_lin
178,0.369867430725177,intra_lin
179,0.3264781591648151,intra_lin
180,0.33338191333309425,intra_lin
181,0.37134242018376185,intra_lin
182,0.366655584922706,intra_lin
183,0.37152115832315136,intra_lin
184,0.32981246051278035,intra_lin
185,0.3356556564437873,intra_lin
186,0.37370869053715394,intra_lin
187,0.33525805427931504,intra_lin
188,0.3643337913174705,intra_lin
189,0.3454720502668886,intra_lin
190,0.34295158637328194,intra_lin
191,0.3484895489636658,intra_lin
192,0.35747787557732663,intra_lin
193,0.3580386564205371,intra_lin
194,0.34807957271066875,intra_lin
195,0.35235579557164604,intra_lin
196,0.35752312419617277,intra_lin
197,0.2395635643157581,intra_lin
198,0.19264625757260803,intra_lin
199,0.2461214534933623,intra_lin
200,0.22153571070880537,intra_lin
201,0.28027154542101246,intra_lin
202,0.2512848466517987,intra_lin
203,0.2788261028556596,intra_lin
204,0.2595327977791114,intra_lin
205,0.23110257273181214,intra_lin
206,0.25189264875218254,intra_lin
207,0.2419855813795352,intra_lin
208,0.25736471836812647,intra_lin
209,0.2631121928712404,intra_lin
210,0.29433482186197657,intra_lin
211,0.30917812390378446,intra_lin
212,0.24308326766969174,intra_lin
213,0.27064562064712033,intra_lin
214,0.23292135427654898,intra_lin
215,0.2279767475062149,intra_lin
216,0.25720549246876306,intra_lin
217,0.2716930033696541,intra_lin
218,0.2632708830118553,intra_lin
219,0.2741370762581324,intra_lin
220,0.25914911819405456,intra_lin
221,0.26111857682806516,intra_lin
222,0.2579729413916292,intra_lin
223,0.2484578961644967,intra_lin
224,0.2816299657157553,intra_lin
225,0.24525976811958003,intra_lin
226,0.1999977574360259,intra_lin
227,0.23550933986546607,intra_lin
228,0.2612252691875692,intra_lin
229,0.2758485079752979,intra_lin
230,0.28817004682458436,intra_lin
231,0.24327073192539336,intra_lin
232,0.27395892787437653,intra_lin
233,0.24950276381486672,intra_lin
234,0.27835713550937413,intra_lin
235,0.27130002325679603,intra_lin
236,0.2748050231509571,intra_lin
237,0.30682384159432435,intra_lin
238,0.2991294725661937,intra_lin
239,0.2950134537299232,intra_lin
240,0.26302509575008615,intra_lin
241,0.2539477092418856,intra_lin
242,0.28319585797988195,intra_lin
243,0.24996269019909473,intra_lin
244,0.26734045213409297,intra_lin
245,0.28110567366763695,intra_lin
246,0.2698508588825246,intra_lin
247,0.26702058523003336,intra_lin
248,0.2468056968944675,intra_lin
249,0.2831394624290145,intra_lin
250,0.25485855500828114,intra_lin
251,0.2778201149682276,intra_lin
252,0.2734625891212605,intra_lin
253,0.2850089305660584,intra_lin
254,0.22483662071893828,intra_lin
255,0.2836303284702145,intra_lin
256,0.2995512059057035,intra_lin
257,0.3933347951944627,intra_lin
258,0.3432294729124582,intra_lin
259,0.3144758170346963,intra_lin
260,0.3192108655519195,intra_lin
261,0.28322935007551314,intra_lin
262,0.3145244799143006,intra_lin
263,0.33901218678822265,intra_lin
264,0.35880350831161983,intra_lin
265,0.3572022286229702,intra_lin
266,0.3327707367194209,intra_lin
267,0.37591824566789495,intra_lin
268,0.3622366289399467,intra_lin
269,0.38885751277844366,intra_lin
270,0.27884937859418835,intra_lin
271,0.33001347169983186,intra_lin
272,0.3460988813786488,intra_lin
273,0.3955085120504251,intra_lin
274,0.38193192878619686,intra_lin
275,0.3612904158533408,intra_lin
276,0.3688230131495176,intra_lin
277,0.3775592057852487,intra_lin
278,0.3795249381273585,intra_lin
279,0.37253041841891515,intra_lin
280,0.36323081950622527,intra_lin
281,0.3052507467359059,intra_lin
282,0.2856399800493648,intra_lin
283,0.29227140949260666,intra_lin
284,0.28685408624040554,intra_lin
285,0.26947059910968674,intra_lin
286,0.3095905794775995,intra_lin
287,0.24797634915162506,intra_lin
288,0.28132691807201904,intra_lin
289,0.2701462032866706,intra_lin
290,0.2842317063516296,intra_lin
291,0.24441937581681747,intra_lin
292,0.27852959872063543,intra_lin
293,0.28426096123183153,intra_lin
294,0.30861967824964326,intra_lin
295,0.30254209334182963,intra_lin
296,0.2573756832278882,intra_lin
297,0.26412238663632465,intra_lin
298,0.28346088308392053,intra_lin
299,0.24688515017902354,intra_lin
300,0.2816446891025093,intra_lin
301,0.27638437723146064,intra_lin
302,0.26874598105313025,intra_lin
303,0.27933048249755327,intra_lin
304,0.2763559006266526,intra_lin
305,0.2700541931217663,intra_lin
306,0.27629962698962424,intra_lin
307,0.26245611070816655,intra_lin
308,0.2843188007230784,intra_lin
309,0.30315599306916324,intra_lin
310,0.24836716458479133,intra_lin
311,0.30057726023517845,intra_lin
312,0.32740626706310516,intra_lin
313,0.3588323134401062,intra_lin
314,0.35754843938985453,intra_lin
315,0.3290794390273981,intra_lin
316,0.34657044021497146,intra_lin
317,0.3609861511330815,intra_lin
318,0.294040997711928,intra_lin
319,0.32870403490431965,intra_lin
320,0.3481642128292152,intra_lin
321,0.34750698989266815,intra_lin
322,0.35042038765095607,intra_lin
323,0.3694129624371026,intra_lin
324,0.32298236024906785,intra_lin
325,0.3386558609064715,intra_lin
326,0.354412498780615,intra_lin
327,0.2996622673657486,intra_lin
328,0.33490514551055445,intra_lin
329,0.3575842209702528,intra_lin
330,0.3566494760294223,intra_lin
331,0.34148648635512585,intra_lin
332,0.3465634254558273,intra_lin
333,0.34135264857006886,intra_lin
334,0.3341574934154277,intra_lin
335,0.34169157251438925,intra_lin
336,0.35164079898271156,intra_lin
337,0.27075637226155647,intra_lin
338,0.22466151849660276,intra_lin
339,0.2760462157397181,intra_lin
340,0.27301358667510567,intra_lin
341,0.3411669804251199,intra_lin
342,0.30535633948967533,intra_lin
343,0.2527076308551492,intra_lin
344,0.2726664508681574,intra_lin
345,0.33414540999903636,intra_lin
346,0.26542426879197034,intra_lin
347,0.29220318956935715,intra_lin
348,0.31457348592128304,intra_lin
349,0.3202767889552831,intra_lin
350,0.28917422494745615,intra_lin
351,0.32498984830899447,intra_lin
352,0.32202613982801304,intra_lin
353,0.3198606917717824,intra_lin
354,0.27342959350447266,intra_lin
355,0.294213519379025,intra_lin
356,0.3201705884794665,intra_lin
357,0.3474739904709192,intra_lin
358,0.3186639551671409,intra_lin
359,0.3212068619035307,intra_lin
360,0.3198273159182374,intra_lin
361,0.3358486655381778,intra_lin
362,0.33846835449575857,intra_lin
363,0.33242626068195946,intra_lin
364,0.3303817742880339,intra_lin
365,0.2545778897839515,intra_lin
366,0.22746515151258134,intra_lin
367,0.24559112581584883,intra_lin
368,0.26161353674471033,intra_lin
369,0.2926148192653777,intra_lin
370,0.2639562670435174,intra_lin
371,0.25999844536388855,intra_lin
372,0.23687451432840087,intra_lin
373,0.29046957210745417,intra_lin
374,0.24732779346482872,intra_lin
375,0.27584583426110604,intra_lin
376,0.2529317346486648,intra_lin
377,0.27187431756148833,intra_lin
378,0.2740805735861282,intra_lin
379,0.3004356904290139,intra_lin
380,0.2895403890136629,intra_lin
381,0.29996012248253173,intra_lin
382,0.26224711256742345,intra_lin
383,0.2570667652459582,intra_lin
384,0.2992005016606847,intra_lin
385,0.3041481343945388,intra_lin
386,0.2959242114243788,intra_lin
387,0.2898856032967683,intra_lin
388,0.2896791152548783,intra_lin
389,0.29140861795944006,intra_lin
390,0.29446484891307556,intra_lin
391,0.29604657468401857,intra_lin
392,0.2901518255714787,intra_lin
393,0.2839940531218242,intra_lin
394,0.2542587126070665,intra_lin
395,0.2846950220812348,intra_lin
396,0.2853254023854542,intra_lin
397,0.27439285711759626,intra_lin
398,0.30002499850535724,intra_lin
399,0.246709236176012,intra_lin
400,0.2855954091396926,intra_lin
401,0.2781795218937834,intra_lin
402,0.28477828929655463,intra_lin
403,0.26617553870937577,intra_lin
404,0.26566858711292657,intra_lin
405,0.26628913402353066,intra_lin
406,0.30486711735496924,intra_lin
407,0.29976708049585693,intra_lin
408,0.27810512282722494,intra_lin
409,0.2791526199940877,intra_lin
410,0.27926696840758825,intra_lin
411,0.2761037150545117,intra_lin
412,0.2810334123193442,intra_lin
413,0.28057699050249646,intra_lin
414,0.27672299159880537,intra_lin
415,0.3071091382150929,intra_lin
416,0.2838626304251814,intra_lin
417,0.28439913633267394,intra_lin
418,0.28518520379324713,intra_lin
419,0.27670614860286463,intra_lin
420,0.2921066338574477,intra_lin
421,0.2430862883294238,intra_lin
422,0.20994492760841424,intra_lin
423,0.24485231912040314,intra_lin
424,0.23450348174553917,intra_lin
425,0.24417787884712028,intra_lin
426,0.26321714816044933,intra_lin
427,0.21941057688302143,intra_lin
428,0.2623002427008043,intra_lin
429,0.22390118758995206,intra_lin
430,0.2371571493175594,intra_lin
431,0.25311769337568624,intra_lin
432,0.22662341594305296,intra_lin
433,0.24646855607281068,intra_lin
434,0.2618049512331625,intra_lin
435,0.26867166798392683,intra_lin
436,0.25498122942440843,intra_lin
437,0.23645876959520246,intra_lin
438,0.2514099099942245,intra_lin
439,0.2339873286325833,intra_lin
440,0.25288587826288,intra_lin
441,0.2517396942675308,intra_lin
442,0.2476061473082592,intra_lin
443,0.26589300180847064,intra_lin
444,0.26336844195586373,intra_lin
445,0.24996194747178727,intra_lin
446,0.2264542150868624,intra_lin
447,0.252902276591532,intra_lin
448,0.2649621408087741,intra_lin
449,0.2762889174958841,intra_lin
450,0.23864046266768146,intra_lin
451,0.26351490249554615,intra_lin
452,0.25653474823219735,intra_lin
453,0.2899361704571793,intra_lin
454,0.2816381867424626,intra_lin
455,0.2536547317391357,intra_lin
456,0.2892650387743007,intra_lin
457,0.27892632703372894,intra_lin
458,0.26452467316770134,intra_lin
459,0.2592190702217651,intra_lin
460,0.25358023853438333,intra_lin
461,0.25926968861778016,intra_lin
462,0.27679785740790935,intra_lin
463,0.3029548434510611,intra_lin
464,0.27359884323000544,intra_lin
465,0.28204490987247627,intra_lin
466,0.2576997926997432,intra_lin
467,0.2540868928120772,intra_lin
468,0.2913459832709517,intra_lin
469,0.29611811899044516,intra_lin
470,0.28021296108649923,intra_lin
471,0.2757015581338425,intra_lin
472,0.27867628265688393,intra_lin
473,0.26473882054677444,intra_lin
474,0.2579068599598057,intra_lin
475,0.2715455929257602,intra_lin
476,0.2978799901105014,intra_lin
477,0.34837641915570966,intra_lin
478,0.28826807690991063,intra_lin
479,0.34274697257312237,intra_lin
480,0.36280667211547146,intra_lin
481,0.431851098227146,intra_lin
482,0.3913834106605207,intra_lin
483,0.3630991151777452,intra_lin
484,0.37787366410879075,intra_lin
485,0.4325805337668088,intra_lin
486,0.3349224848737359,intra_lin
487,0.36854700223627335,intra_lin
488,0.3916217129380972,intra_lin
489,0.40915389851572304,intra_lin
490,0.4006165307483145,intra_lin
491,0.38741840971733094,intra_lin
492,0.4262597770548445,intra_lin
493,0.4306134121842071,intra_lin
494,0.348477618542178,intra_lin
495,0.41023471873320133,intra_lin
496,0.43976458052127615,intra_lin
497,0.4476162863626406,intra_lin
498,0.427331722918379,intra_lin
499,0.4240238416701186,intra_lin
500,0.4025507475917855,intra_lin
501,0.45849135700498117,intra_lin
502,0.4371972687939318,intra_lin
503,0.4590555844762918,intra_lin
504,0.43961848651596475,intra_lin
505,0.25492734458703953,intra_lin
506,0.22706788325964697,intra_lin
507,0.2571275205305418,intra_lin
508,0.2701658153698964,intra_lin
509,0.361082476224708,intra_lin
510,0.28318723910097054,intra_lin
511,0.2574088586985076,intra_lin
512,0.2740046089465433,intra_lin
513,0.35888749340332465,intra_lin
514,0.253436133428385,intra_lin
515,0.24914669976773893,intra_lin
516,0.26623246433587366,intra_lin
517,0.2795168698798753,intra_lin
518,0.2811095021076477,intra_lin
519,0.26576420815691826,intra_lin
520,0.3409843962702344,intra_lin
521,0.3227503943467068,intra_lin
522,0.24172242008410535,intra_lin
523,0.30176332148626517,intra_lin
524,0.33216448837757917,intra_lin
525,0.3537866087674115,intra_lin
526,0.3423319305368716,intra_lin
527,0.3298248680125526,intra_lin
528,0.34700591574110595,intra_lin
529,0.33982170331798917,intra_lin
530,0.3563058827749664,intra_lin
531,0.328896469969785,intra_lin
532,0.33052589846791314,intra_lin
533,0.24993049812222776,intra_lin
534,0.21427560393440437,intra_lin
535,0.256348989629882,intra_lin
536,0.2930112539291408,intra_lin
537,0.21714006057687985,intra_lin
538,0.3015143907171933,intra_lin
539,0.22713835807272434,intra_lin
540,0.23269102818276458,intra_lin
541,0.23158336464539644,intra_lin
542,0.24528207312618014,intra_lin
543,0.283507896058577,intra_lin
544,0.2301612619850011,intra_lin
545,0.20754781579592504,intra_lin
546,0.2813478524798945,intra_lin
547,0.2669869271842925,intra_lin
548,0.2311526713312574,intra_lin
549,0.213614964787463,intra_lin
550,0.20225501687289674,intra_lin
551,0.23761386246046876,intra_lin
552,0.24684158202902695,intra_lin
553,0.2172520999867463,intra_lin
554,0.23330482479277054,intra_lin
555,0.25316378512216164,intra_lin
556,0.2280801044495549,intra_lin
557,0.2412905422585653,intra_lin
558,0.22998442904440014,intra_lin
559,0.23371042473519282,intra_lin
560,0.22987564369241517,intra_lin
561,0.35832480865777566,intra_lin
562,0.3059525308408578,intra_lin
563,0.34592927047844246,intra_lin
564,0.35051717688415923,intra_lin
565,0.3922037912500871,intra_lin
566,0.37465960101566825,intra_lin
567,0.35143426000051353,intra_lin
568,0.36196363415151483,intra_lin
569,0.3926250850096747,intra_lin
570,0.3408904569813684,intra_lin
571,0.3600031659774818,intra_lin
572,0.3572580054014455,intra_lin
573,0.3772067802453944,intra_lin
574,0.3833733428133607,intra_lin
575,0.3944756269055731,intra_lin
576,0.4089014678431342,intra_lin
577,0.3804842411186662,intra_lin
578,0.3877745255008402,intra_lin
579,0.3570228977835281,intra_lin
580,0.40426347440824917,intra_lin
581,0.4012091546166913,intra_lin
582,0.380778897572636,intra_lin
583,0.3951514632691004,intra_lin
584,0.3722064596882162,intra_lin
585,0.4018126729501771,intra_lin
586,0.3839307888181091,intra_lin
587,0.39426391537529665,intra_lin
588,0.403957122456558,intra_lin
589,0.3166867482208729,intra_lin
590,0.2671506537133293,intra_lin
591,0.31059225923794537,intra_lin
592,0.33552968252565873,intra_lin
593,0.3930875052014674,intra_lin
594,0.3551785490100176,intra_lin
595,0.31568342210138556,intra_lin
596,0.33419804145183946,intra_lin
597,0.40788944179949227,intra_lin
598,0.30106940045706576,intra_lin
599,0.3350307902799196,intra_lin
600,0.34543556010824994,intra_lin
601,0.393393507664774,intra_lin
602,0.36136436683186396,intra_lin
603,0.35185247332556363,intra_lin
604,0.3875023133201414,intra_lin
605,0.3958485740034462,intra_lin
606,0.39884076534732116,intra_lin
607,0.32202062257551983,intra_lin
608,0.3764070852557322,intra_lin
609,0.4096834623561384,intra_lin
610,0.3913008811488734,intra_lin
611,0.38733983182164217,intra_lin
612,0.3803795380642786,intra_lin
613,0.4200440071176128,intra_lin
614,0.3978197503448321,intra_lin
615,0.42076664963682775,intra_lin
616,0.39573958343498683,intra_lin
617,0.2458169245188943,intra_lin
618,0.20544862627286128,intra_lin
619,0.24224196869125428,intra_lin
620,0.2529637740824727,intra_lin
621,0.3370705080290876,intra_lin
622,0.2945948025569711,intra_lin
623,0.27485617325056894,intra_lin
624,0.27002075308544937,intra_lin
625,0.3488213914492512,intra_lin
626,0.24561662719111768,intra_lin
627,0.27261616031292957,intra_lin
628,0.28691578810771884,intra_lin
629,0.31077506415989364,intra_lin
630,0.3045246159542811,intra_lin
631,0.2937934687541568,intra_lin
632,0.32553856163100997,intra_lin
633,0.3000743774293092,intra_lin
634,0.3501398730257562,intra_lin
635,0.2408198254506612,intra_lin
636,0.2839343463333081,intra_lin
637,0.2962545043792787,intra_lin
638,0.3306868441831061,intra_lin
639,0.31655251891821484,intra_lin
640,0.3221386030889251,intra_lin
641,0.32753596980100874,intra_lin
642,0.33358006230319504,intra_lin
643,0.31806514840088823,intra_lin
644,0.31118576578272283,intra_lin
645,0.21118625975354932,intra_lin
646,0.1531212792782051,intra_lin
647,0.2091898683698114,intra_lin
648,0.24768150577810708,intra_lin
649,0.3528602040608149,intra_lin
650,0.28590966020595815,intra_lin
651,0.2631706941542351,intra_lin
652,0.26047280859145255,intra_lin
653,0.36102448752304533,intra_lin
654,0.2054024561820942,intra_lin
655,0.2669506529729955,intra_lin
656,0.307387150186115,intra_lin
657,0.34133503281239935,intra_lin
658,0.2884539427283681,intra_lin
659,0.2553746166521756,intra_lin
660,0.33183704139694936,intra_lin
661,0.29557769152026253,intra_lin
662,0.3478419373523156,intra_lin
663,0.2520385610748501,intra_lin
664,0.31716044177609365,intra_lin
665,0.3084898419672432,intra_lin
666,0.339173137601051,intra_lin
667,0.3085988081108514,intra_lin
668,0.3091312530666711,intra_lin
669,0.3421182938993521,intra_lin
670,0.34519606695975646,intra_lin
671,0.3358461951824776,intra_lin
672,0.30915722813331165,intra_lin
673,0.32371896816469176,intra_lin
674,0.2757156897576946,intra_lin
675,0.31504278259724094,intra_lin
676,0.3369644241263121,intra_lin
677,0.36385087458691145,intra_lin
678,0.35744370957499905,intra_lin
679,0.2951082007169488,intra_lin
680,0.3210903344860749,intra_lin
681,0.36749824615018495,intra_lin
682,0.31306497729069505,intra_lin
683,0.331127056235354,intra_lin
684,0.32799368204984897,intra_lin
685,0.33221744490361554,intra_lin
686,0.35818132245573364,intra_lin
687,0.34278912852690846,intra_lin
688,0.3508405151944167,intra_lin
689,0.3502908438045885,intra_lin
690,0.35769591364205094,intra_lin
691,0.32900526288495074,intra_lin
692,0.34924555455983436,intra_lin
693,0.36785006145325067,intra_lin
694,0.3678366502548903,intra_lin
695,0.3577468774225132,intra_lin
696,0.36091771363066255,intra_lin
697,0.37939960204672296,intra_lin
698,0.3634182755147586,intra_lin
699,0.37507493016953064,intra_lin
700,0.3655580844146452,intra_lin
701,0.2821438059776353,intra_lin
702,0.2437367189413801,intra_lin
703,0.2718018243710159,intra_lin
704,0.29105588934336674,intra_lin
705,0.3462493814740559,intra_lin
706,0.31517253556001745,intra_lin
707,0.3001393029869431,intra_lin
708,0.29937044818923875,intra_lin
709,0.3556909794994935,intra_lin
710,0.2793082181403455,intra_lin
711,0.30806899787266107,intra_lin
712,0.3157858368014485,intra_lin
713,0.3383127609530161,intra_lin
714,0.320331622376835,intra_lin
715,0.31085801240844524,intra_lin
716,0.35014822707461074,intra_lin
717,0.32056081824179894,intra_lin
718,0.3547777477083186,intra_lin
719,0.26798057705851097,intra_lin
720,0.3107900250316204,intra_lin
721,0.33072661710679513,intra_lin
722,0.36042210778693673,intra_lin
723,0.3473826151797251,intra_lin
724,0.329773752072695,intra_lin
725,0.3376137097779999,intra_lin
726,0.35310081044289887,intra_lin
727,0.3413956569691207,intra_lin
728,0.34273068796223366,intra_lin
729,0.3918704211188043,intra_lin
730,0.33452820767129443,intra_lin
731,0.38328363375974067,intra_lin
732,0.39469460940002776,intra_lin
733,0.46106500511125287,intra_lin
734,0.4284048963404894,intra_lin
735,0.3774610645720014,intra_lin
736,0.39821749813463303,intra_lin
737,0.46090317906523337,intra_lin
738,0.37814043256221996,intra_lin
739,0.39599262164020765,intra_lin
740,0.40803652305382937,intra_lin
741,0.42527630944305655,intra_lin
742,0.43119139873833734,intra_lin
743,0.42421123856505527,intra_lin
744,0.4593535827540698,intra_lin
745,0.4477107931136799,intra_lin
746,0.4580250005382511,intra_lin
747,0.3841249561968716,intra_lin
748,0.4304089357854838,intra_lin
749,0.46426265860377525,intra_lin
750,0.47711784989993955,intra_lin
751,0.4505824906241614,intra_lin
752,0.4503006737691661,intra_lin
753,0.43471459872645357,intra_lin
754,0.46438566636651096,intra_lin
755,0.46545274114240437,intra_lin
756,0.464052012143937,intra_lin
757,0.34238918104447186,intra_lin
758,0.28406482353593293,intra_lin
759,0.34239102222337164,intra_lin
760,0.3781904391344092,intra_lin
761,0.45761898200123774,intra_lin
762,0.40867506380655905,intra_lin
763,0.36540069352690463,intra_lin
764,0.3834131611459854,intra_lin
765,0.48011029789515036,intra_lin
766,0.34178195488705865,intra_lin
767,0.3672780213613177,intra_lin
768,0.3897859225316726,intra_lin
769,0.40916613720035944,intra_lin
770,0.40351190279235694,intra_lin
771,0.39133408808776043,intra_lin
772,0.4477820932355127,intra_lin
773,0.41526324295771333,intra_lin
774,0.4765531485105034,intra_lin
775,0.3414271535219143,intra_lin
776,0.40883440710343355,intra_lin
777,0.4401375658812371,intra_lin
778,0.4629626257876419,intra_lin
779,0.4401990492874051,intra_lin
780,0.43617436415965116,intra_lin
781,0.43445759901749964,intra_lin
782,0.46287116051330285,intra_lin
783,0.4399506450342468,intra_lin
784,0.44585499872648593,intra_lin
785,0.37595065896609553,intra_lin
786,0.3226701232072151,intra_lin
787,0.36661682860783745,intra_lin
788,0.3801834135118979,intra_lin
789,0.44321988425772046,intra_lin
790,0.41079423529542713,intra_lin
791,0.365300396923375,intra_lin
792,0.38421375769005767,intra_lin
793,0.4371449013438942,intra_lin
794,0.3631020767392953,intra_lin
795,0.3826310033032537,intra_lin
796,0.3892935136638536,intra_lin
797,0.4152858312819982,intra_lin
798,0.4161763938224956,intra_lin
799,0.4108936879671417,intra_lin
800,0.4363739915385041,intra_lin
801,0.43933758358427205,intra_lin
802,0.43987839848274624,intra_lin
803,0.3695700580628098,intra_lin
804,0.4227836510802009,intra_lin
805,0.4479970802578512,intra_lin
806,0.45521481480665993,intra_lin
807,0.43642389139973525,intra_lin
808,0.43585219730970054,intra_lin
809,0.42934275750676826,intra_lin
810,0.46406891379534926,intra_lin
811,0.435223853443023,intra_lin
812,0.4438636111813009,intra_lin
813,0.3777911760657512,intra_lin
814,0.3208363592388588,intra_lin
815,0.3759460535012569,intra_lin
816,0.3840962740193297,intra_lin
817,0.4555878343509282,intra_lin
818,0.415679785983034,intra_lin
819,0.3744136709805133,intra_lin
820,0.4086333957282371,intra_lin
821,0.4525871664802183,intra_lin
822,0.36749565206419904,intra_lin
823,0.3996818989542109,intra_lin
824,0.41401907434292434,intra_lin
